ID;Work Order;Status;Order Date;Release Date;Due Date;Location;Lot/Serial;WO part;MES part;Description for WO part(EN);Description for WO part(VN);Drawing Rev;Rev;Prod line;Order Qty;Complete Qty;Reject Qty;Open Qty;WO Component;MES Component;Description for WO component(EN);Description for WO component(VN);Item Type;Lot/Serial Allocate;Required Qty;Location.1;Qty Issued;Item Number
260715G01;000010084548;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C60G25W;RS25C60G25W;RS que nong C60G25;RS que nong C60G25;;;IK;3140;0;0;0;RS00X660EV1;RS00X660EV1;DILATOR HUB 6FR;CHUÔI QUE NONG 6FR;ZROH;;3140;3001;0;0030
260715G01;000010084549;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32050;260715G01;CRS26Q6010M;CRS26Q6010M;Ống sheath M sau cắt 6FR10CM;Ống sheath M sau cắt 6FR10CM;;;IK;6348;0;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;;1058;3001;0;0010
260715G01;000010084550;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32050;260715G01;CRS26Q6025M;CRS26Q6025M;Ống sheath M sau cắt 6FR25CM;Ống sheath M sau cắt 6FR25CM;;;IK;3135;0;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;;1045;3001;0;0010
260715G01;000010084551;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6010M;RS26Q6010M;RS Sheath 0.20 60x10  M;RS Sheath 0.20 60x10 M;;;IK;6348;0;0;0;CRS26Q6010M;CRS26Q6010M;Ống sheath M sau cắt 6FR10CM;Ống sheath M sau cắt 6FR10CM;ZHAL;;6348;3001;0;0010
260715G01;000010084551;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6010M;RS26Q6010M;RS Sheath 0.20 60x10  M;RS Sheath 0.20 60x10 M;;;IK;6348;0;0;0;RS27X006V;RS27X006V;SHEATH LOCK PIN RS 6FR;Chốt sheath RS 6Fr;ZROH;;6348;3001;0;0020
260715G01;000010084552;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6025M;RS26Q6025M;RS Sheath 0.20 60x25  M;RS Sheath 0.20 60x25 M;;;IK;3135;0;0;0;CRS26Q6025M;CRS26Q6025M;Ống sheath M sau cắt 6FR25CM;Ống sheath M sau cắt 6FR25CM;ZHAL;;3135;3001;0;0010
260715G01;000010084552;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6025M;RS26Q6025M;RS Sheath 0.20 60x25  M;RS Sheath 0.20 60x25 M;;;IK;3135;0;0;0;RS27X006V;RS27X006V;SHEATH LOCK PIN RS 6FR;Chốt sheath RS 6Fr;ZROH;;3135;3001;0;0020
260715G01;000010084553;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06025M;RS60E06025M;RS*lắp ráp 6FR 25cm M;RS*lắp ráp 6FR 25cm M;;;IK;6354;0;0;0;RS26Q6025M;RS26Q6025M;RS Sheath 0.20 60x25  M;RS Sheath 0.20 60x25 M;ZHAL;;6354;3001;0;0010
260715G01;000010084553;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06025M;RS60E06025M;RS*lắp ráp 6FR 25cm M;RS*lắp ráp 6FR 25cm M;;;IK;6354;0;0;0;RS00X261EV1;RS00X261EV1;SHEATH HOUSING 6FR;SHEATH HOUSING 6FR;ZROH;;6354;3001;0;0020
260715G01;000010084553;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06025M;RS60E06025M;RS*lắp ráp 6FR 25cm M;RS*lắp ráp 6FR 25cm M;;;IK;6354;0;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;;6354;3001;0;0030
260715G01;000010084553;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06025M;RS60E06025M;RS*lắp ráp 6FR 25cm M;RS*lắp ráp 6FR 25cm M;;;IK;6354;0;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;;6354;3001;0;0040
260715G01;000010084553;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06025M;RS60E06025M;RS*lắp ráp 6FR 25cm M;RS*lắp ráp 6FR 25cm M;;;IK;6354;0;0;0;RS00E460EV1;RS00E460EV1;SHEATH SUPPORT 6FR;THÂN ĐỠ SHEATH 6FR;ZROH;;6354;3001;0;0050
260715G01;000010084553;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06025M;RS60E06025M;RS*lắp ráp 6FR 25cm M;RS*lắp ráp 6FR 25cm M;;;IK;6354;0;0;0;TS40X511RSVA;TS40X511RSVA;NON STERILE PART 3WAY COCK;VAN TAM THÔNG;ZROH;;6354;3001;0;0060
260715G01;000010084553;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06025M;RS60E06025M;RS*lắp ráp 6FR 25cm M;RS*lắp ráp 6FR 25cm M;;;IK;6354;0;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;;6354;3001;0;0070
260715G01;000010084554;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32075;260715G01;RF50MS2580Y;RF50MS2580Y;Dây dẫn mini đã g/c S0.025X80CM;Dây dẫn mini đã g/c S0.025X80CM;;;IK;3090;0;0;0;RF42MS2580YV;RF42MS2580YV;MINI GUIDE WIRE S2580;DÂY DẪN MINI S2580;ZROH;;3090;3001;0;0010
260715G01;000010084555;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MMAF6J25SQWY;MMAF6J25SQWY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;3063;0;0;0;RG90X0760V;RG90X0760V;IK ống bọc ngoài 760mm;IK ống bọc ngoài 760mm;ZHAL;;3063;3001;0;0010
260715G01;000010084555;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MMAF6J25SQWY;MMAF6J25SQWY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;3063;0;0;0;RF50MS2580Y;RF50MS2580Y;Dây dẫn mini đã g/c S0.025X80CM;Dây dẫn mini đã g/c S0.025X80CM;ZHAL;;3063;3001;0;0020
260715G01;000010084556;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MMRF6F25PQ;MMRF6F25PQ;Bộ dây dẫn mini M;Bộ dây dẫn mini M;;;IK;3059;0;0;0;RS05X536AIV;RS05X536AIV;SPRING MINI GW 2180;DÂY DẪN MINI SPRING 2180;ZROH;;3059;3001;0;0010
260715G01;000010084556;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MMRF6F25PQ;MMRF6F25PQ;Bộ dây dẫn mini M;Bộ dây dẫn mini M;;;IK;3059;0;0;0;RG90X0760VB;RG90X0760VB;Ống bọc ngoài xanh 760;Ống bọc ngoài xanh 760;ZHAL;;3059;3001;0;0020
260715G01;000010084557;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32060;260715G01;CRS25C60D10W;CRS25C60D10W;Ống q/nong sau cắt  60D10CM;Ống q/nong sau cắt 60D10CM;;;IK;13433;0;0;0;RS92S060A;RS92S060A;BEFORE-CHECK A DILATOR TUBE S6FR;Que nong S6Fr trước kiểm tra A;ZROH;;1919;3001;0;0010
260715G01;000010084558;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C60D10W;RS25C60D10W;RS que nong C60D10;RS que nong C60D10;;;IK;13433;0;0;0;CRS25C60D10W;CRS25C60D10W;Ống q/nong sau cắt  60D10CM;Ống q/nong sau cắt 60D10CM;ZHAL;;13433;3001;0;0010
260715G01;000010084558;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C60D10W;RS25C60D10W;RS que nong C60D10;RS que nong C60D10;;;IK;13433;0;0;0;RS27X100V;RS27X100V;DILATOR LOCK PIN A TVC;RS CHỐT QUE NONG LOẠI A TVC;ZROH;;13433;3001;0;0020
260715G01;000010084558;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C60D10W;RS25C60D10W;RS que nong C60D10;RS que nong C60D10;;;IK;13433;0;0;0;RS00X660EV1;RS00X660EV1;DILATOR HUB 6FR;CHUÔI QUE NONG 6FR;ZROH;;13433;3001;0;0030
260715G01;000010084559;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32050;260715G01;CRS26Q6010;CRS26Q6010;Ống sheath sau cắt  6FR10CM;Ống sheath sau cắt 6FR10CM;;;IK;13181;0;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;;1883;3001;0;0010
260704VA;000010084560;REL - Released;2026-07-04 00:00:00;2026-07-04 00:00:00;2026-07-04 00:00:00;3013;260704VA;4RMRS6F16PQ;RM*RS6F16PQ;"GSSlender 6Fr 16cm Spring 0.021"" GW";Dc mđường vào đmạch quay;;;Sterilization;3020;0;0;0;RM/RS6F16PQ_S;RM*RS6F16PQ;Dc mđường vào đmạch quay;Dc mđường vào đmạch quay;ZHAL;260704VA;3020;;0;0010
260704TB;000010084571;REL - Released;2026-07-04 00:00:00;2026-07-04 00:00:00;2026-07-05 00:00:00;3013;260704TB;4RSA60G16SQZ;RS*A60G16SQZ;"RF IK  6Fr16cm PL Straight 0.025""GW";D/cụ mở đường vào đmạch;;;Sterilization;4319;0;0;0;RS/A60G16SQZ_S;RS*A60G16SQZ;Introducer II H;Introducer II H;ZHAL;260704TB;4319;;0;0010
260715G01;000010084580;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6010;RS26Q6010;RS Sheath 0.20 60X10;RS Sheath 0.20 60X10;;;IK;13181;0;0;0;CRS26Q6010;CRS26Q6010;Ống sheath sau cắt  6FR10CM;Ống sheath sau cắt 6FR10CM;ZHAL;;13181;3001;0;0010
260715G01;000010084580;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6010;RS26Q6010;RS Sheath 0.20 60X10;RS Sheath 0.20 60X10;;;IK;13181;0;0;0;RS27X006V;RS27X006V;SHEATH LOCK PIN RS 6FR;Chốt sheath RS 6Fr;ZROH;;13181;3001;0;0020
260715G01;000010084581;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06010;RS60E06010;RS*lắp ráp 6FR 10CM;RS*lắp ráp 6FR 10CM;;;IK;13181;0;0;0;RS26Q6010;RS26Q6010;RS Sheath 0.20 60X10;RS Sheath 0.20 60X10;ZHAL;;13181;3001;0;0010
260715G01;000010084581;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06010;RS60E06010;RS*lắp ráp 6FR 10CM;RS*lắp ráp 6FR 10CM;;;IK;13181;0;0;0;RS00X261EV1;RS00X261EV1;SHEATH HOUSING 6FR;SHEATH HOUSING 6FR;ZROH;;13181;3001;0;0020
260715G01;000010084581;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06010;RS60E06010;RS*lắp ráp 6FR 10CM;RS*lắp ráp 6FR 10CM;;;IK;13181;0;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;;13181;3001;0;0030
260715G01;000010084581;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06010;RS60E06010;RS*lắp ráp 6FR 10CM;RS*lắp ráp 6FR 10CM;;;IK;13181;0;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;;13181;3001;0;0040
260715G01;000010084581;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06010;RS60E06010;RS*lắp ráp 6FR 10CM;RS*lắp ráp 6FR 10CM;;;IK;13181;0;0;0;RS00E460EV1;RS00E460EV1;SHEATH SUPPORT 6FR;THÂN ĐỠ SHEATH 6FR;ZROH;;13181;3001;0;0050
260715G01;000010084581;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06010;RS60E06010;RS*lắp ráp 6FR 10CM;RS*lắp ráp 6FR 10CM;;;IK;13181;0;0;0;TS40X511RSVA;TS40X511RSVA;NON STERILE PART 3WAY COCK;VAN TAM THÔNG;ZROH;;13181;3001;0;0060
260715G01;000010084581;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06010;RS60E06010;RS*lắp ráp 6FR 10CM;RS*lắp ráp 6FR 10CM;;;IK;13181;0;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;;13181;3001;0;0070
260715G01;000010084582;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MSR60D10PQ;MSR60D10PQ;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;13119;0;0;0;RG90X0405VB;RG90X0405VB;Ống bọc ngoài xanh 405;Ống bọc ngoài xanh 405;ZHAL;;13119;3001;0;0010
260715G01;000010084582;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MSR60D10PQ;MSR60D10PQ;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;13119;0;0;0;RS05X541AIV;RS05X541AIV;SPRING MINI GW 2145;DÂY DẪN MINI SPRING 2145;ZROH;;13119;3001;0;0020
260715G01;000010084583;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32060;260715G01;CRS25C60G16W;CRS25C60G16W;Ống q/nong sau cắt  60G16CM;Ống q/nong sau cắt 60G16CM;;;IK;13260;0;0;0;RS92S060A;RS92S060A;BEFORE-CHECK A DILATOR TUBE S6FR;Que nong S6Fr trước kiểm tra A;ZROH;;2652;3001;0;0010
260715G01;000010084584;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32060;260715G01;CRS25C80K10W;CRS25C80K10W;Ống q/nong sau cắt  80K10CM;Ống q/nong sau cắt 80K10CM;;;IK;13433;0;0;0;RS92C080A;RS92C080A;BEFORE-CHECK A DILATOR TUBE C8FR;Que nong C8Fr trước kiểm tra A;ZROH;;1919;3001;0;0010
260715G01;000010084585;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C60G16W;RS25C60G16W;RS que nong C60G16;RS que nong C60G16;;;IK;13260;0;0;0;CRS25C60G16W;CRS25C60G16W;Ống q/nong sau cắt  60G16CM;Ống q/nong sau cắt 60G16CM;ZHAL;;13260;3001;0;0010
260715G01;000010084585;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C60G16W;RS25C60G16W;RS que nong C60G16;RS que nong C60G16;;;IK;13260;0;0;0;RS27X100V;RS27X100V;DILATOR LOCK PIN A TVC;RS CHỐT QUE NONG LOẠI A TVC;ZROH;;13260;3001;0;0020
260715G01;000010084585;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C60G16W;RS25C60G16W;RS que nong C60G16;RS que nong C60G16;;;IK;13260;0;0;0;RS00X660EV1;RS00X660EV1;DILATOR HUB 6FR;CHUÔI QUE NONG 6FR;ZROH;;13260;3001;0;0030
260715G01;000010084586;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C80K10W;RS25C80K10W;RS que nong C80K10;RS que nong C80K10;;;IK;13433;0;0;0;CRS25C80K10W;CRS25C80K10W;Ống q/nong sau cắt  80K10CM;Ống q/nong sau cắt 80K10CM;ZHAL;;13433;3001;0;0010
260715G01;000010084586;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C80K10W;RS25C80K10W;RS que nong C80K10;RS que nong C80K10;;;IK;13433;0;0;0;RS27X100V;RS27X100V;DILATOR LOCK PIN A TVC;RS CHỐT QUE NONG LOẠI A TVC;ZROH;;13433;3001;0;0020
260715G01;000010084586;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32065;260715G01;RS25C80K10W;RS25C80K10W;RS que nong C80K10;RS que nong C80K10;;;IK;13433;0;0;0;RS00X680EV2;RS00X680EV2;DILATOR HUB 8FR;CHUÔI QUE NONG 8FR;ZROH;;13433;3001;0;0030
260715G01;000010084587;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32050;260715G01;CRS26Q6016;CRS26Q6016;Ống sheath sau cắt  6FR16CM;Ống sheath sau cắt 6FR16CM;;;IK;13036;0;0;0;RS04X261VS;RS04X261VS;ETFE TUBE (SHEATH) 6FR S;ỐNG ETFE (SHEATH) 6FR S;ZROH;;3259;3001;0;0010
260715G01;000010084588;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32050;260715G01;CRS26Q8010;CRS26Q8010;Ống sheath sau cắt  8FR10CM;Ống sheath sau cắt 8FR10CM;;;IK;13209;0;0;0;RS04X281V;RS04X281V;ETFE TUBE (SHEATH) 8FR;ỐNG ETFE (SHEATH) 8FR;ZROH;;1887;3001;0;0010
260715G01;000010084589;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6016;RS26Q6016;RS Sheath 0.20 60X16;RS Sheath 0.20 60X16;;;IK;13036;0;0;0;CRS26Q6016;CRS26Q6016;Ống sheath sau cắt  6FR16CM;Ống sheath sau cắt 6FR16CM;ZHAL;;13036;3001;0;0010
260715G01;000010084589;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q6016;RS26Q6016;RS Sheath 0.20 60X16;RS Sheath 0.20 60X16;;;IK;13036;0;0;0;RS27X006V;RS27X006V;SHEATH LOCK PIN RS 6FR;Chốt sheath RS 6Fr;ZROH;;13036;3001;0;0020
260715G01;000010084590;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q8010;RS26Q8010;RS Sheath 0.20 80X10;RS Sheath 0.20 80X10;;;IK;13209;0;0;0;CRS26Q8010;CRS26Q8010;Ống sheath sau cắt  8FR10CM;Ống sheath sau cắt 8FR10CM;ZHAL;;13209;3001;0;0010
260715G01;000010084590;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32055;260715G01;RS26Q8010;RS26Q8010;RS Sheath 0.20 80X10;RS Sheath 0.20 80X10;;;IK;13209;0;0;0;RS27X008V;RS27X008V;SHEATH LOCK PIN 8FR;Chốt sheath 8Fr;ZROH;;13209;3001;0;0020
260715G01;000010084591;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13036;0;0;0;RS26Q6016;RS26Q6016;RS Sheath 0.20 60X16;RS Sheath 0.20 60X16;ZHAL;;13036;3001;0;0010
260715G01;000010084591;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13036;0;0;0;RS00X261EV1;RS00X261EV1;SHEATH HOUSING 6FR;SHEATH HOUSING 6FR;ZROH;;13036;3001;0;0020
260715G01;000010084591;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13036;0;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;;13036;3001;0;0030
260715G01;000010084591;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13036;0;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;;13036;3001;0;0040
260715G01;000010084591;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13036;0;0;0;RS00E460EV1;RS00E460EV1;SHEATH SUPPORT 6FR;THÂN ĐỠ SHEATH 6FR;ZROH;;13036;3001;0;0050
260715G01;000010084591;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13036;0;0;0;TS40X511RSVA;TS40X511RSVA;NON STERILE PART 3WAY COCK;VAN TAM THÔNG;ZROH;;13036;3001;0;0060
260715G01;000010084591;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E06016;RS60E06016;RS*lắp ráp 6FR 16CM;RS*lắp ráp 6FR 16CM;;;IK;13036;0;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;;13036;3001;0;0070
260715G01;000010084592;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E08010;RS60E08010;RS*lắp ráp 8FR 10CM;RS*lắp ráp 8FR 10CM;;;IK;13209;0;0;0;RS26Q8010;RS26Q8010;RS Sheath 0.20 80X10;RS Sheath 0.20 80X10;ZHAL;;13209;3001;0;0010
260715G01;000010084592;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E08010;RS60E08010;RS*lắp ráp 8FR 10CM;RS*lắp ráp 8FR 10CM;;;IK;13209;0;0;0;RS00X281EV;RS00X281EV;SHEATH HOUSING 8FR;SHEATH HOUSING 8FR;ZROH;;13209;3001;0;0020
260715G01;000010084592;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E08010;RS60E08010;RS*lắp ráp 8FR 10CM;RS*lắp ráp 8FR 10CM;;;IK;13209;0;0;0;RS00X222KV;RS00X222KV;SHEATH CAP RS A TVC NEW TYPE;Nắp sheath RS A TVC Loại mới;ZROH;;13209;3001;0;0030
260715G01;000010084592;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E08010;RS60E08010;RS*lắp ráp 8FR 10CM;RS*lắp ráp 8FR 10CM;;;IK;13209;0;0;0;RS23X000V;RS23X000V;VALVE RFS TVC;Van RFS TVC;ZROH;;13209;3001;0;0040
260715G01;000010084592;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E08010;RS60E08010;RS*lắp ráp 8FR 10CM;RS*lắp ráp 8FR 10CM;;;IK;13209;0;0;0;RS00E480EV;RS00E480EV;SHEATH SUPPORT 8FR;THÂN ĐỠ SHEATH 8FR;ZROH;;13209;3001;0;0050
260715G01;000010084592;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E08010;RS60E08010;RS*lắp ráp 8FR 10CM;RS*lắp ráp 8FR 10CM;;;IK;13209;0;0;0;TS40X511RSVA;TS40X511RSVA;NON STERILE PART 3WAY COCK;VAN TAM THÔNG;ZROH;;13209;3001;0;0060
260715G01;000010084592;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32070;260715G01;RS60E08010;RS60E08010;RS*lắp ráp 8FR 10CM;RS*lắp ráp 8FR 10CM;;;IK;13209;0;0;0;RS90X000V;RS90X000V;Ống Arm;Ống Arm;ZHAL;;13209;3001;0;0070
260715G01;000010084593;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32075;260715G01;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;;;IK;12970;0;0;0;RF42MS2545YV;RF42MS2545YV;MINI GUIDE WIRE S2545;DÂY DẪN MINI S2545;ZROH;;12970;3001;0;0010
260715G01;000010084594;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32075;260715G01;RF50MS3545Y;RF50MS3545Y;Dây dẫn mini đã g/c S0.035X45CM;Dây dẫn mini đã g/c S0.035X45CM;;;IK;13130;0;0;0;RF42MS3545YV;RF42MS3545YV;MINI GUIDE WIRE S3545;DÂY DẪN MINI S3545;ZROH;;13130;3001;0;0010
260715G01;000010084595;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32080;260715G01;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;;;IK;10000;0;0;0;RG90X0420V;RG90X0420V;IK ống bọc ngoài 420mm;IK ống bọc ngoài 420mm;ZHAL;;10000;3001;0;0010
260715G01;000010084596;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;0;0;0;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;ZHAL;;4319;3001;0;0010
260715G01;000010084596;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G01;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;0;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;;4319;3001;0;0020
260715G02;000010084597;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G02;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;0;0;0;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;ZHAL;;4319;3001;0;0010
260715G02;000010084597;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G02;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;0;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;;4319;3001;0;0020
260715G03;000010084598;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G03;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;0;0;0;RS23X422;RS23X422;Ống bọc ngoài đã gia công 420mm;Ống bọc ngoài đã gia công 420mm;ZHAL;;4319;3001;0;0010
260715G03;000010084598;CRTD - Created;2026-07-15 00:00:00;;2026-07-22 00:00:00;32085;260715G03;MSA60G16SQZY;MSA60G16SQZY;Bộ dây dẫn mini;Bộ dây dẫn mini;;;IK;4319;0;0;0;RF50MS2545Y;RF50MS2545Y;Dây dẫn mini đã g/c S0.025X45CM;Dây dẫn mini đã g/c S0.025X45CM;ZHAL;;4319;3001;0;0020
